imageId,articleTypeName,categoryName,articleTypeId,categoryId
49107,Nail Polish,Nails,28,18
4702,Watches,Watches,3,3
7247,Formal Shoes,Shoes,17,1
35321,Earrings,Jewellery,26,6
37971,Heels,Shoes,8,1
46995,Kurtas,Topwear,5,0
48373,Shirts,Topwear,1,0
21399,Tshirts,Topwear,0,0
45988,Sarees,Saree,25,16
34031,Shirts,Topwear,1,0
21699,Watches,Watches,3,3
5238,Flip Flops,Flip Flops,11,11
32572,Tops,Topwear,6,0
59338,Casual Shoes,Shoes,2,1
3263,Tshirts,Topwear,0,0
8221,Backpacks,Bags,15,2
16889,Sunglasses,Eyewear,9,7
38497,Tshirts,Topwear,0,0
27148,Shirts,Topwear,1,0
44647,Tops,Topwear,6,0
42690,Flats,Shoes,22,1
47917,Handbags,Bags,7,2
28606,Sports Shoes,Shoes,4,1
44385,Deodorant,Fragrance,27,8
30772,Kurtas,Topwear,5,0
34996,Sarees,Saree,25,16
19888,Belts,Belts,14,12
16553,Tshirts,Topwear,0,0
10793,Shirts,Topwear,1,0
46799,Sports Shoes,Shoes,4,1
3232,Sports Shoes,Shoes,4,1
50744,Formal Shoes,Shoes,17,1
27264,Tops,Topwear,6,0
7670,Socks,Socks,16,13
11054,Shirts,Topwear,1,0
8446,Tops,Topwear,6,0
49861,Watches,Watches,3,3
28229,Deodorant,Fragrance,27,8
4136,Casual Shoes,Shoes,2,1
37231,Belts,Belts,14,12
19223,Ties,Ties,36,20
44920,Shorts,Bottomwear,20,4
44846,Tshirts,Topwear,0,0
34207,Tshirts,Topwear,0,0
27916,Trousers,Bottomwear,21,4
19876,Flip Flops,Flip Flops,11,11
2107,Shorts,Bottomwear,20,4
17797,Tshirts,Topwear,0,0
22342,Tshirts,Topwear,0,0
53715,Handbags,Bags,7,2
49553,Handbags,Bags,7,2
19330,Jackets,Topwear,35,0
47545,Flats,Shoes,22,1
59293,Watches,Watches,3,3
24920,Tops,Topwear,6,0
34777,Handbags,Bags,7,2
9392,Sports Shoes,Shoes,4,1
25025,Jackets,Topwear,35,0
16517,Jeans,Bottomwear,19,4
10076,Tshirts,Topwear,0,0
40375,Tops,Topwear,6,0
36356,Ties,Ties,36,20
42810,Briefs,Innerwear,13,5
37889,Socks,Socks,16,13
41728,Heels,Shoes,8,1
3773,Tshirts,Topwear,0,0
34020,Tshirts,Topwear,0,0
21339,Sunglasses,Eyewear,9,7
10802,Shirts,Topwear,1,0
37679,Backpacks,Bags,15,2
14678,Shirts,Topwear,1,0
26372,Trousers,Bottomwear,21,4
53539,Briefs,Innerwear,13,5
50860,Sarees,Saree,25,16
32587,Shorts,Bottomwear,20,4
35575,Flip Flops,Flip Flops,11,11
5996,Shirts,Topwear,1,0
28292,Sunglasses,Eyewear,9,7
26465,Shorts,Bottomwear,20,4
32940,Casual Shoes,Shoes,2,1
11592,Kurtas,Topwear,5,0
37784,Shirts,Topwear,1,0
33383,Wallets,Wallets,10,10
28775,Kurtis,Topwear,38,0
13700,Sports Shoes,Shoes,4,1
17255,Tshirts,Topwear,0,0
25483,Flip Flops,Flip Flops,11,11
16102,Sunglasses,Eyewear,9,7
28890,Briefs,Innerwear,13,5
1809,Tshirts,Topwear,0,0
48471,Dresses,Dress,24,14
46999,Kurtas,Topwear,5,0
52957,Sarees,Saree,25,16
2149,Tshirts,Topwear,0,0
48095,Tops,Topwear,6,0
34345,Tshirts,Topwear,0,0
46671,Perfume and Body Mist,Fragrance,18,8
17317,Sunglasses,Eyewear,9,7
29526,Watches,Watches,3,3
30357,Tshirts,Topwear,0,0
28755,Kurtas,Topwear,5,0
18411,Sports Shoes,Shoes,4,1
54976,Dresses,Dress,24,14
8160,Shirts,Topwear,1,0
44729,Flip Flops,Flip Flops,11,11
47561,Flats,Shoes,22,1
58332,Flip Flops,Flip Flops,11,11
3584,Tshirts,Topwear,0,0
21901,Kurtas,Topwear,5,0
55134,Nail Polish,Nails,28,18
54517,Sports Shoes,Shoes,4,1
38012,Watches,Watches,3,3
24379,Kurtas,Topwear,5,0
8762,Track Pants,Bottomwear,30,4
4515,Sports Shoes,Shoes,4,1
2374,Casual Shoes,Shoes,2,1
17059,Belts,Belts,14,12
57145,Tops,Topwear,6,0
58453,Watches,Watches,3,3
45274,Wallets,Wallets,10,10
5218,Backpacks,Bags,15,2
11601,Kurtas,Topwear,5,0
40255,Shirts,Topwear,1,0
39594,Heels,Shoes,8,1
3302,Sports Shoes,Shoes,4,1
16153,Formal Shoes,Shoes,17,1
58801,Shirts,Topwear,1,0
6890,Tops,Topwear,6,0
12935,Tshirts,Topwear,0,0
26677,Flip Flops,Flip Flops,11,11
20682,Casual Shoes,Shoes,2,1
8109,Belts,Belts,14,12
33544,Tops,Topwear,6,0
55950,Nail Polish,Nails,28,18
39624,Casual Shoes,Shoes,2,1
49704,Ties,Ties,36,20
45856,Kurtas,Topwear,5,0
44017,Perfume and Body Mist,Fragrance,18,8
7476,Tshirts,Topwear,0,0
42720,Flats,Shoes,22,1
12045,Shirts,Topwear,1,0
16929,Sweatshirts,Topwear,32,0
9330,Sports Shoes,Shoes,4,1
43498,Tshirts,Topwear,0,0
51557,Watches,Watches,3,3
12529,Flip Flops,Sandal,11,9
10287,Flats,Shoes,22,1
42073,Wallets,Wallets,10,10
5826,Tshirts,Topwear,0,0
18891,Shirts,Topwear,1,0
6408,Sandals,Sandal,12,9
27787,Wallets,Wallets,10,10
31308,Kurtas,Topwear,5,0
37288,Watches,Watches,3,3
4019,Casual Shoes,Shoes,2,1
45710,Perfume and Body Mist,Fragrance,18,8
28498,Shorts,Bottomwear,20,4
16817,Shirts,Topwear,1,0
6696,Socks,Socks,16,13
40141,Tshirts,Topwear,0,0
5896,Casual Shoes,Shoes,2,1
39974,Casual Shoes,Shoes,2,1
40006,Sunglasses,Eyewear,9,7
13830,Sweaters,Topwear,34,0
27504,Bra,Innerwear,23,5
8349,Tshirts,Topwear,0,0
3638,Casual Shoes,Shoes,2,1
32846,Heels,Shoes,8,1
47416,Handbags,Bags,7,2
3261,Tshirts,Topwear,0,0
52855,Earrings,Jewellery,26,6
26149,Trousers,Bottomwear,21,4
4150,Sports Shoes,Shoes,4,1
22975,Sports Shoes,Shoes,4,1
20445,Casual Shoes,Shoes,2,1
16183,Formal Shoes,Shoes,17,1
18297,Kurtas,Topwear,5,0
4275,Casual Shoes,Shoes,2,1
33603,Wallets,Wallets,10,10
50560,Briefs,Innerwear,13,5
4756,Tshirts,Topwear,0,0
47886,Handbags,Bags,7,2
5856,Handbags,Bags,7,2
2572,Track Pants,Bottomwear,30,4
15225,Casual Shoes,Shoes,2,1
37558,Shorts,Bottomwear,20,4
41774,Dresses,Dress,24,14
32281,Watches,Watches,3,3
14746,Shirts,Topwear,1,0
33246,Shirts,Topwear,1,0
5281,Tshirts,Topwear,0,0
38942,Shirts,Topwear,1,0
47415,Wallets,Wallets,10,10
7330,Sandals,Sandal,12,9
36774,Watches,Watches,3,3
31932,Clutches,Bags,31,2
17660,Casual Shoes,Shoes,2,1
27350,Tshirts,Topwear,0,0
37725,Shirts,Topwear,1,0
48171,Wallets,Wallets,10,10
25605,Watches,Watches,3,3
57297,Shirts,Topwear,1,0
14059,Tshirts,Topwear,0,0
53440,Sports Shoes,Shoes,4,1
21602,Sweaters,Topwear,34,0
44999,Watches,Watches,3,3
5527,Tshirts,Topwear,0,0
7242,Formal Shoes,Shoes,17,1
26238,Tshirts,Topwear,0,0
46525,Watches,Watches,3,3
59410,Tshirts,Topwear,0,0
14715,Shirts,Topwear,1,0
50558,Innerwear Vests,Innerwear,37,5
20927,Handbags,Bags,7,2
57920,Socks,Socks,16,13
11267,Trousers,Bottomwear,21,4
35303,Earrings,Jewellery,26,6
5939,Casual Shoes,Shoes,2,1
19506,Belts,Belts,14,12
21646,Bra,Innerwear,23,5
24649,Casual Shoes,Shoes,2,1
11145,Shirts,Topwear,1,0
45643,Briefs,Innerwear,13,5
37334,Watches,Watches,3,3
15611,Track Pants,Bottomwear,30,4
34567,Dresses,Dress,24,14
14081,Sweaters,Topwear,34,0
54508,Handbags,Bags,7,2
37770,Shirts,Topwear,1,0
37250,Casual Shoes,Shoes,2,1
15993,Shirts,Topwear,1,0
28157,Sunglasses,Eyewear,9,7
37484,Watches,Watches,3,3
5862,Tshirts,Topwear,0,0
7697,Tops,Topwear,6,0
10155,Casual Shoes,Shoes,2,1
18267,Kurtas,Topwear,5,0
25667,Watches,Watches,3,3
29445,Watches,Watches,3,3
18258,Kurtas,Topwear,5,0
44971,Watches,Watches,3,3
2137,Shirts,Topwear,1,0
39365,Watches,Watches,3,3
18461,Deodorant,Fragrance,27,8
22900,Shirts,Topwear,1,0
9243,Shirts,Topwear,1,0
4362,Tshirts,Topwear,0,0
44693,Tops,Topwear,6,0
39485,Backpacks,Bags,15,2
7665,Socks,Socks,16,13
50492,Innerwear Vests,Innerwear,37,5
45271,Watches,Watches,3,3
16041,Shirts,Topwear,1,0
51645,Watches,Watches,3,3
14958,Tshirts,Topwear,0,0
59056,Casual Shoes,Shoes,2,1
15977,Shirts,Topwear,1,0
47228,Formal Shoes,Shoes,17,1
59380,Kurtas,Topwear,5,0
50293,Ties,Ties,36,20
30766,Kurtas,Topwear,5,0
37948,Shirts,Topwear,1,0
33300,Trousers,Bottomwear,21,4
29569,Casual Shoes,Shoes,2,1
19640,Sweatshirts,Topwear,32,0
6788,Shirts,Topwear,1,0
50319,Ties,Ties,36,20
7778,Casual Shoes,Shoes,2,1
11200,Watches,Watches,3,3
6304,Flip Flops,Flip Flops,11,11
44074,Deodorant,Fragrance,27,8
28416,Sunglasses,Eyewear,9,7
48439,Tshirts,Topwear,0,0
19352,Casual Shoes,Shoes,2,1
9821,Tshirts,Topwear,0,0
33986,Shirts,Topwear,1,0
51829,Bra,Innerwear,23,5
39474,Kurtis,Topwear,38,0
14096,Tshirts,Topwear,0,0
10722,Tshirts,Topwear,0,0
11169,Sweaters,Topwear,34,0
52680,Watches,Watches,3,3
55042,Lipstick,Lips,29,15
46823,Heels,Shoes,8,1
21110,Sweaters,Topwear,34,0
6742,Sports Shoes,Shoes,4,1
15378,Sports Shoes,Shoes,4,1
55147,Nail Polish,Nails,28,18
43644,Dresses,Dress,24,14
31005,Perfume and Body Mist,Fragrance,18,8
3676,Casual Shoes,Shoes,2,1
15278,Socks,Socks,16,13
33834,Sports Shoes,Shoes,4,1
45299,Watches,Watches,3,3
18003,Tshirts,Topwear,0,0
58010,Tops,Topwear,6,0
45013,Watches,Watches,3,3
55886,Nail Polish,Nails,28,18
19749,Tshirts,Topwear,0,0
21975,Handbags,Bags,7,2
43880,Casual Shoes,Shoes,2,1
12536,Sweatshirts,Topwear,32,0
10021,Shorts,Bottomwear,20,4
29862,Sunglasses,Eyewear,9,7
27956,Briefs,Innerwear,13,5
9156,Tops,Topwear,6,0
20031,Shirts,Topwear,1,0
49587,Heels,Shoes,8,1
39869,Heels,Shoes,8,1
13246,Jeans,Bottomwear,19,4
23273,Watches,Watches,3,3
45636,Briefs,Innerwear,13,5
2882,Heels,Shoes,8,1
48074,Tshirts,Topwear,0,0
22100,Kurtas,Topwear,5,0
23602,Perfume and Body Mist,Fragrance,18,8
4154,Sports Shoes,Shoes,4,1
59383,Kurtas,Topwear,5,0
12905,Casual Shoes,Shoes,2,1
12731,Shirts,Topwear,1,0
55384,Nail Polish,Nails,28,18
3624,Sandals,Sandal,12,9
4072,Casual Shoes,Shoes,2,1
50510,Briefs,Innerwear,13,5
35497,Sandals,Sandal,12,9
59971,Dresses,Dress,24,14
16440,Tshirts,Topwear,0,0
4368,Tshirts,Topwear,0,0
41384,Shirts,Topwear,1,0
9582,Backpacks,Bags,15,2
39683,Sports Shoes,Shoes,4,1
51161,Socks,Socks,16,13
18579,Socks,Socks,16,13
8184,Shirts,Topwear,1,0
22694,Sandals,Sandal,12,9
22390,Shirts,Topwear,1,0
18079,Briefs,Innerwear,13,5
6319,Flip Flops,Flip Flops,11,11
11869,Formal Shoes,Shoes,17,1
38557,Tshirts,Topwear,0,0
3817,Tshirts,Topwear,0,0
38040,Watches,Watches,3,3
53398,Kurtas,Topwear,5,0
36440,Sports Shoes,Shoes,4,1
6031,Tshirts,Topwear,0,0
13465,Tshirts,Topwear,0,0
4256,Tshirts,Topwear,0,0
17024,Flip Flops,Flip Flops,11,11
10095,Sports Shoes,Shoes,4,1
50725,Formal Shoes,Shoes,17,1
19160,Tshirts,Topwear,0,0
56701,Kurtas,Topwear,5,0
33156,Tshirts,Topwear,0,0
58971,Perfume and Body Mist,Fragrance,18,8
59620,Sarees,Saree,25,16
29598,Tshirts,Topwear,0,0
13729,Shirts,Topwear,1,0
11719,Shirts,Topwear,1,0
49359,Casual Shoes,Shoes,2,1
37344,Tshirts,Topwear,0,0
30849,Kurtas,Topwear,5,0
13789,Sweaters,Topwear,34,0
55457,Lipstick,Lips,29,15
20919,Shorts,Bottomwear,20,4
45660,Innerwear Vests,Innerwear,37,5
18371,Innerwear Vests,Innerwear,37,5
9077,Track Pants,Bottomwear,30,4
35397,Formal Shoes,Shoes,17,1
32324,Watches,Watches,3,3
57320,Bra,Innerwear,23,5
7591,Tshirts,Topwear,0,0
32296,Watches,Watches,3,3
24553,Tshirts,Topwear,0,0
33413,Handbags,Bags,7,2
7609,Wallets,Wallets,10,10
29129,Sunglasses,Eyewear,9,7
15007,Jackets,Topwear,35,0
24519,Kurtas,Topwear,5,0
25841,Kurtas,Topwear,5,0
31233,Tshirts,Topwear,0,0
31214,Sports Shoes,Shoes,4,1
9473,Shirts,Topwear,1,0
15366,Casual Shoes,Shoes,2,1
53378,Flip Flops,Flip Flops,11,11
13221,Tshirts,Topwear,0,0
18206,Caps,Headwear,33,19
59621,Sarees,Saree,25,16
55041,Lipstick,Lips,29,15
46442,Watches,Watches,3,3
4015,Tshirts,Topwear,0,0
28465,Tshirts,Topwear,0,0
23615,Perfume and Body Mist,Fragrance,18,8
56446,Nail Polish,Nails,28,18
54805,Handbags,Bags,7,2
23872,Tshirts,Topwear,0,0
27266,Shirts,Topwear,1,0
25221,Handbags,Bags,7,2
44691,Tops,Topwear,6,0
49728,Ties,Ties,36,20
6396,Sandals,Sandal,12,9
14791,Handbags,Bags,7,2
3714,Tshirts,Topwear,0,0
10059,Tshirts,Topwear,0,0
19089,Kurtas,Topwear,5,0
27338,Perfume and Body Mist,Fragrance,18,8
31821,Watches,Watches,3,3
35687,Casual Shoes,Shoes,2,1
10818,Shirts,Topwear,1,0
10505,Tshirts,Topwear,0,0
17299,Socks,Socks,16,13
7979,Tshirts,Topwear,0,0
12995,Casual Shoes,Shoes,2,1
50302,Ties,Ties,36,20
26853,Perfume and Body Mist,Fragrance,18,8
35496,Sandals,Sandal,12,9
53303,Tshirts,Topwear,0,0
52104,Kurtas,Topwear,5,0
45732,Kurtas,Topwear,5,0
13241,Jackets,Topwear,35,0
27918,Trousers,Bottomwear,21,4
26332,Watches,Watches,3,3
6659,Flip Flops,Flip Flops,11,11
20789,Sweaters,Topwear,34,0
15696,Shirts,Topwear,1,0
48258,Tshirts,Topwear,0,0
29567,Casual Shoes,Shoes,2,1
7987,Sports Shoes,Shoes,4,1
24705,Flip Flops,Flip Flops,11,11
11074,Sweaters,Topwear,34,0
30300,Tshirts,Topwear,0,0
53035,Sarees,Saree,25,16
49937,Innerwear Vests,Innerwear,37,5
5690,Casual Shoes,Shoes,2,1
51158,Socks,Socks,16,13
58898,Ties,Ties,36,20
37590,Innerwear Vests,Innerwear,37,5
23138,Sweatshirts,Topwear,32,0
39398,Tshirts,Topwear,0,0
17505,Tshirts,Topwear,0,0
18846,Tshirts,Topwear,0,0
15762,Innerwear Vests,Innerwear,37,5
4411,Tshirts,Topwear,0,0
36411,Socks,Socks,16,13
43852,Earrings,Jewellery,26,6
7855,Tshirts,Topwear,0,0
30023,Watches,Watches,3,3
5844,Tops,Topwear,6,0
14953,Tshirts,Topwear,0,0
55565,Deodorant,Fragrance,27,8
19331,Jackets,Topwear,35,0
29682,Trousers,Bottomwear,21,4
38219,Sunglasses,Eyewear,9,7
19887,Belts,Belts,14,12
11309,Jeans,Bottomwear,19,4
43152,Watches,Watches,3,3
13460,Shirts,Topwear,1,0
57155,Tops,Topwear,6,0
40311,Sandals,Sandal,12,9
2934,Tshirts,Topwear,0,0
20966,Handbags,Bags,7,2
8447,Tops,Topwear,6,0
24975,Tops,Topwear,6,0
45595,Formal Shoes,Shoes,17,1
38038,Watches,Watches,3,3
6883,Tops,Topwear,6,0
49106,Nail Polish,Nails,28,18
5853,Handbags,Bags,7,2
16729,Flip Flops,Flip Flops,11,11
16800,Trousers,Bottomwear,21,4
9218,Casual Shoes,Shoes,2,1
33517,Heels,Shoes,8,1
18056,Wallets,Wallets,10,10
34632,Sports Shoes,Shoes,4,1
59290,Watches,Watches,3,3
23606,Perfume and Body Mist,Fragrance,18,8
9646,Shirts,Topwear,1,0
18899,Tops,Topwear,6,0
6395,Sandals,Sandal,12,9
4774,Track Pants,Bottomwear,30,4
42520,Shirts,Topwear,1,0
19424,Tshirts,Topwear,0,0
55460,Lipstick,Lips,29,15
24780,Belts,Belts,14,12
44551,Sandals,Sandal,12,9
21015,Wallets,Wallets,10,10
42044,Casual Shoes,Shoes,2,1
3681,Tshirts,Topwear,0,0
3278,Tshirts,Topwear,0,0
41448,Casual Shoes,Shoes,2,1
27301,Kurtas,Topwear,5,0
20602,Handbags,Bags,7,2
22165,Casual Shoes,Shoes,2,1
46425,Watches,Watches,3,3
5754,Sports Shoes,Shoes,4,1
58899,Ties,Ties,36,20
45225,Watches,Watches,3,3
18387,Briefs,Innerwear,13,5
2006,Tshirts,Topwear,0,0
46820,Heels,Shoes,8,1
15620,Jackets,Topwear,35,0
27379,Jeans,Bottomwear,19,4
7194,Tops,Topwear,6,0
6206,Tshirts,Topwear,0,0
59055,Casual Shoes,Shoes,2,1
24135,Jackets,Topwear,35,0
43530,Tops,Topwear,6,0
34214,Tshirts,Topwear,0,0
27019,Jeans,Bottomwear,19,4
48133,Wallets,Wallets,10,10
45893,Watches,Watches,3,3
11084,Shirts,Topwear,1,0
41610,Shirts,Topwear,1,0
54958,Tshirts,Topwear,0,0
58333,Flip Flops,Flip Flops,11,11
35245,Socks,Socks,16,13
26919,Tops,Topwear,6,0
24547,Tops,Topwear,6,0
49859,Watches,Watches,3,3
23214,Kurtas,Topwear,5,0
28767,Kurtas,Topwear,5,0
18646,Shirts,Topwear,1,0
51897,Wallets,Wallets,10,10
41661,Shirts,Topwear,1,0
6780,Tshirts,Topwear,0,0
28598,Sports Shoes,Shoes,4,1
13222,Shorts,Bottomwear,20,4
13430,Tshirts,Topwear,0,0
23900,Sandals,Sandal,12,9
28631,Track Pants,Bottomwear,30,4
19204,Shirts,Topwear,1,0
2679,Tshirts,Topwear,0,0
41477,Casual Shoes,Shoes,2,1
18221,Socks,Socks,16,13
43572,Handbags,Bags,7,2
4799,Tshirts,Topwear,0,0
32845,Flats,Shoes,22,1
11210,Watches,Watches,3,3
5215,Tshirts,Topwear,0,0
50945,Jeans,Bottomwear,19,4
57115,Tops,Topwear,6,0
47112,Sandals,Sandal,12,9
4758,Tshirts,Topwear,0,0
54117,Heels,Shoes,8,1
26817,Trousers,Bottomwear,21,4
59531,Earrings,Jewellery,26,6
29468,Watches,Watches,3,3
45319,Heels,Shoes,8,1
27983,Briefs,Innerwear,13,5
44348,Shirts,Topwear,1,0
21273,Sunglasses,Eyewear,9,7
54328,Briefs,Innerwear,13,5
24444,Socks,Socks,16,13
11369,Tops,Topwear,6,0
1752,Tshirts,Topwear,0,0
12926,Casual Shoes,Shoes,2,1
6943,Tshirts,Topwear,0,0
50353,Kurtas,Topwear,5,0
26334,Watches,Watches,3,3
40985,Tshirts,Topwear,0,0
32043,Socks,Socks,16,13
37283,Tshirts,Topwear,0,0
37407,Handbags,Bags,7,2
6797,Backpacks,Bags,15,2
6499,Formal Shoes,Shoes,17,1
47361,Handbags,Bags,7,2
7162,Tshirts,Topwear,0,0
59092,Bra,Innerwear,23,5
2921,Tshirts,Topwear,0,0
10994,Tshirts,Topwear,0,0
52920,Sarees,Saree,25,16
50625,Briefs,Innerwear,13,5
41382,Tops,Topwear,6,0
51754,Casual Shoes,Shoes,2,1
55362,Nail Polish,Nails,28,18
3746,Tshirts,Topwear,0,0
20470,Belts,Belts,14,12
7831,Tshirts,Topwear,0,0
55194,Nail Polish,Nails,28,18
5170,Tshirts,Topwear,0,0
23039,Trousers,Bottomwear,21,4
21367,Tshirts,Topwear,0,0
31121,Tops,Topwear,6,0
45197,Watches,Watches,3,3
7174,Shirts,Topwear,1,0
26882,Tshirts,Topwear,0,0
42858,Handbags,Bags,7,2
17554,Shirts,Topwear,1,0
23166,Tshirts,Topwear,0,0
8116,Watches,Watches,3,3
48409,Tshirts,Topwear,0,0
3991,Tshirts,Topwear,0,0
51767,Belts,Belts,14,12
48392,Trousers,Bottomwear,21,4
11930,Sports Shoes,Shoes,4,1
58188,Handbags,Bags,7,2
22098,Casual Shoes,Shoes,2,1
57471,Casual Shoes,Shoes,2,1
17709,Casual Shoes,Shoes,2,1
18923,Shirts,Topwear,1,0
33255,Tshirts,Topwear,0,0
26948,Tshirts,Topwear,0,0
15836,Kurtas,Topwear,5,0
41532,Belts,Belts,14,12
51526,Watches,Watches,3,3
18961,Jackets,Topwear,35,0
51265,Belts,Belts,14,12
19080,Kurtas,Topwear,5,0
53801,Tshirts,Topwear,0,0
51607,Trousers,Bottomwear,21,4
4560,Sports Shoes,Shoes,4,1
58802,Shirts,Topwear,1,0
7352,Tshirts,Topwear,0,0
41846,Backpacks,Bags,15,2
6049,Tshirts,Topwear,0,0
10831,Tshirts,Topwear,0,0
15700,Heels,Shoes,8,1
14919,Tshirts,Topwear,0,0
6676,Sports Shoes,Shoes,4,1
24848,Jeans,Bottomwear,19,4
42595,Jeans,Bottomwear,19,4
42842,Handbags,Bags,7,2
5790,Tshirts,Topwear,0,0
51646,Watches,Watches,3,3
12953,Trousers,Bottomwear,21,4
55921,Nail Polish,Nails,28,18
26718,Tshirts,Topwear,0,0
34615,Briefs,Innerwear,13,5
11873,Formal Shoes,Shoes,17,1
58175,Handbags,Bags,7,2
35411,Formal Shoes,Shoes,17,1
19295,Watches,Watches,3,3
43651,Tops,Topwear,6,0
44864,Tshirts,Topwear,0,0
50524,Briefs,Innerwear,13,5
43667,Dresses,Dress,24,14
5838,Tshirts,Topwear,0,0
48498,Trousers,Bottomwear,21,4
42548,Kurtas,Topwear,5,0
32544,Perfume and Body Mist,Fragrance,18,8
48422,Tshirts,Topwear,0,0
41392,Shirts,Topwear,1,0
51367,Jeans,Bottomwear,19,4
50348,Kurtas,Topwear,5,0
25395,Innerwear Vests,Innerwear,37,5
39451,Kurtas,Topwear,5,0
28654,Caps,Headwear,33,19
25638,Watches,Watches,3,3
19741,Caps,Headwear,33,19
44947,Sports Shoes,Shoes,4,1
49241,Caps,Headwear,33,19
3700,Tshirts,Topwear,0,0
40997,Jeans,Bottomwear,19,4
33458,Belts,Belts,14,12
12760,Jeans,Bottomwear,19,4
30264,Casual Shoes,Shoes,2,1
27093,Kurtas,Topwear,5,0
40483,Sports Shoes,Shoes,4,1
33129,Heels,Shoes,8,1
10736,Handbags,Bags,7,2
32389,Tops,Topwear,6,0
8921,Belts,Belts,14,12
49239,Caps,Headwear,33,19
21936,Handbags,Bags,7,2
33909,Watches,Watches,3,3
9885,Tshirts,Topwear,0,0
45872,Watches,Watches,3,3
25875,Backpacks,Bags,15,2
28121,Briefs,Innerwear,13,5
48662,Earrings,Jewellery,26,6
33836,Sports Shoes,Shoes,4,1
16427,Tshirts,Topwear,0,0
28607,Sports Shoes,Shoes,4,1
8924,Belts,Belts,14,12
54482,Briefs,Innerwear,13,5
33032,Kurtas,Topwear,5,0
53475,Bra,Innerwear,23,5
2342,Tshirts,Topwear,0,0
49504,Casual Shoes,Shoes,2,1
46905,Jeans,Bottomwear,19,4
42140,Sports Shoes,Shoes,4,1
21014,Wallets,Wallets,10,10
34349,Tshirts,Topwear,0,0
3069,Tshirts,Topwear,0,0
12426,Casual Shoes,Shoes,2,1
5702,Casual Shoes,Shoes,2,1
10599,Caps,Headwear,33,19
27115,Bra,Innerwear,23,5
36428,Sports Shoes,Shoes,4,1
56715,Kurtas,Topwear,5,0
26458,Casual Shoes,Shoes,2,1
16433,Tshirts,Topwear,0,0
27649,Tshirts,Topwear,0,0
43768,Earrings,Jewellery,26,6
7096,Backpacks,Bags,15,2
55984,Lipstick,Lips,29,15
10216,Handbags,Bags,7,2
39255,Formal Shoes,Shoes,17,1
5628,Flip Flops,Flip Flops,11,11
13489,Tshirts,Topwear,0,0
1561,Tshirts,Topwear,0,0
15881,Casual Shoes,Shoes,2,1
29063,Casual Shoes,Shoes,2,1
46825,Casual Shoes,Shoes,2,1
33366,Clutches,Bags,31,2
55021,Lipstick,Lips,29,15
32179,Sports Shoes,Shoes,4,1
12348,Handbags,Bags,7,2
53997,Handbags,Bags,7,2
53060,Handbags,Bags,7,2
41977,Shorts,Bottomwear,20,4
57261,Handbags,Bags,7,2
32403,Tops,Topwear,6,0
38524,Casual Shoes,Shoes,2,1
48368,Shirts,Topwear,1,0
17139,Handbags,Bags,7,2
17645,Flip Flops,Flip Flops,11,11
37950,Socks,Socks,16,13
59442,Shirts,Topwear,1,0
17850,Tops,Topwear,6,0
46584,Heels,Shoes,8,1
30620,Tshirts,Topwear,0,0
12408,Socks,Socks,16,13
7398,Formal Shoes,Shoes,17,1
30047,Watches,Watches,3,3
4233,Tshirts,Topwear,0,0
6308,Heels,Shoes,8,1
34023,Tshirts,Topwear,0,0
22003,Handbags,Bags,7,2
44343,Tshirts,Topwear,0,0
54988,Tops,Topwear,6,0
5152,Tshirts,Topwear,0,0
23186,Shirts,Topwear,1,0
21283,Sunglasses,Eyewear,9,7
13517,Tshirts,Topwear,0,0
44885,Tshirts,Topwear,0,0
24969,Tshirts,Topwear,0,0
32556,Casual Shoes,Shoes,2,1
27174,Shirts,Topwear,1,0
28194,Sunglasses,Eyewear,9,7
3423,Tshirts,Topwear,0,0
57581,Lipstick,Lips,29,15
44799,Tops,Topwear,6,0
15100,Kurtas,Topwear,5,0
25656,Watches,Watches,3,3
18633,Tshirts,Topwear,0,0
33460,Belts,Belts,14,12
59371,Kurtas,Topwear,5,0
33932,Watches,Watches,3,3
38479,Tshirts,Topwear,0,0
37132,Shirts,Topwear,1,0
4538,Tshirts,Topwear,0,0
29106,Caps,Headwear,33,19
14782,Shirts,Topwear,1,0
16429,Tshirts,Topwear,0,0
39631,Sports Shoes,Shoes,4,1
22471,Shirts,Topwear,1,0
17207,Sunglasses,Eyewear,9,7
36451,Sports Shoes,Shoes,4,1
35382,Casual Shoes,Shoes,2,1
23618,Deodorant,Fragrance,27,8
11344,Jeans,Bottomwear,19,4
36450,Sports Shoes,Shoes,4,1
6965,Tshirts,Topwear,0,0
25574,Sports Shoes,Shoes,4,1
2248,Flip Flops,Flip Flops,11,11
22847,Casual Shoes,Shoes,2,1
37910,Perfume and Body Mist,Fragrance,18,8
37993,Belts,Belts,14,12
17754,Shirts,Topwear,1,0
4219,Tshirts,Topwear,0,0
3846,Tshirts,Topwear,0,0
3162,Sports Shoes,Shoes,4,1
18233,Tshirts,Topwear,0,0
22979,Casual Shoes,Shoes,2,1
15585,Sweatshirts,Topwear,32,0
53027,Sarees,Saree,25,16
54332,Briefs,Innerwear,13,5
33182,Tops,Topwear,6,0
19726,Shirts,Topwear,1,0
34108,Tops,Topwear,6,0
12871,Formal Shoes,Shoes,17,1
11225,Watches,Watches,3,3
2397,Casual Shoes,Shoes,2,1
22570,Shirts,Topwear,1,0
56285,Bra,Innerwear,23,5
